treatment,replicate,obs,time,elapsed,date,hhmmss,averaging,TIME,E,CO2_r,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,?Vc,Edyn,Hr,Hs,dHs/dt,?Vh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,?CO2:MN,?CO2:SLP,?CO2:SD,?CO2:OK,?H2O:MN,?H2O:SLP,?H2O:SD,?H2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
empty,empty,1415,1677601233,5962,20230228 10:20:32,10:20:32,5,1677601230,7.75E-05,35.5433,0.077478019,-1.63641353,56.67211,576.5851462,57.12026305,5.614306668,0.00496385,3.460492121,0.004959898,0.003100291,238.05053,27.81380991,25.05229,3.189603691,52.84930303,1.680131901,3.179099449,1.50947179,-3.416780651,-10.32434391,322.3757907,546.6851961,-21.1416259,0.077321676,-1.63641353,29.30092638,50.49774242,-3.159043385,92.95838161,0.077478019,16.88327134,16.95941515,-1.52E-06,100.24,0,0,1,0,52705.66904,1500.003,1264.502504,0.842999983,0.158700036,6,0.5,0: Broadleaf,2,TRUE,1677601230,56.67211,35.5433,16.95964,16.88366,53.34261,16.60234,600.2395,98.96667,0.09981381,24.99695,25.05229,999.9,0,0,10004.58,488.8591,272.7992,21.12881,57.64983,36.15372,0.07596931,35.5433,16.88366,1.678438,1.67092,14.69844,14.62885,1500.003,0.8999994,0.10000056,30,29958.12,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,5.8003061,49.84893852,9.161244236,0,0.074392415,0.00696672,0.001043165,1,1,2,2-Jan,3.20833,2.73539,0.01301,0.0073452,0.0865447,0.0859975,31886.7,25379.2,30730.9,27598.1,38026.3,38425.8,46503.9,47284.9,2.1728,1.64568,0.0103563,0,24.8874,999.9,46.2,31.8,22.0409,63.2547,28.3454,1,0.0470783,0.747141,20.1856,5.2426,11.9066,5.0108,3.2948,1534.4,8580.4,6517,999.9,1.86628,1.86401,1.86722,1.86676,1.86066,1.86356,1.86264,1.86752,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,103.1,103.1,0.213623,2.56104,1.65283,2.29004,1.55029,2.40967,37.53,23.7723,19,630.595,344.016,23.6089,28.1404,29.9998,28.4794,28.5937,4.27002,27.7354,0,23.6104,29.32,16.9325,107.204,99.4393
empty,empty,1416,1677601236,5965,20230228 10:20:35,10:20:35,5,1677601233,7.79E-05,26.51872,0.077908748,-2.019602898,48.58782,687.640434,68.12263906,4.813461165,0.004988105,3.461180908,0.004984115,0.00311543,238.0497626,27.81359761,25.05773,3.190637908,52.84844508,1.680145696,3.179177161,1.510492212,-3.435775808,-11.2649928,322.3196738,545.6686678,-22.08247833,0.077080316,-2.019602898,25.2695902,42.72520545,-2.491063769,92.95838161,0.077908748,16.8834297,16.95997515,1.28E-06,100.24,0,0,1,0,52720.46232,1499.998,1264.498428,0.843000076,0.158700053,6,0.5,0: Broadleaf,2,TRUE,1677601233,48.58782,26.51872,16.95965,16.88391,45.25832,16.60235,600.2619,98.96732,0.09991877,24.99736,25.05773,999.9,0,0,10007.454,488.8677,272.8443,22.0691,49.42607,26.97415,0.07572556,26.51872,16.88391,1.67845,1.670954,14.69854,14.62919,1499.998,0.8999995,0.10000057,30,29958.04,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,7.93059635,94.49509479,10.90039713,0,0.074616625,0.010099378,0.001166885,1,1,2,2-Jan,3.20826,2.7354,0.0109255,0.00740872,0.0865485,0.0860077,31953.9,25377.8,30730.9,27598.3,38026.2,38425.4,46504.2,47285,2.17283,1.64578,0.0108778,0,24.8889,999.9,46.2,31.8,22.0386,63.2847,28.3333,1,0.0469538,0.746239,20.1856,5.242,11.9065,5.01075,3.2948,1534.4,8580.4,6517,999.9,1.86628,1.86401,1.86722,1.86676,1.86066,1.86356,1.86264,1.86752,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3572,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,103.1,103.1,0.222168,2.55737,1.65283,2.29004,1.55029,2.4231,37.554,23.7723,19,630.594,344.06,23.6103,28.1386,29.9999,28.4776,28.5919,4.44424,27.7354,0,23.6104,34.33,16.9321,107.205,99.4397
empty,empty,1417,1677601239,5968,20230228 10:20:38,10:20:38,5,1677601236,7.66E-05,25.98639,0.076588635,-2.258378061,41.50386,769.4150155,76.22455575,4.11171244,0.004899111,3.462195685,0.004895263,0.003059885,238.0500318,27.81312513,25.06525,3.192068044,52.85060569,1.680215387,3.179179056,1.511852657,-3.377558782,-12.67006631,322.2340101,544.2364168,-15.52728809,0.075665293,-2.258378061,26.87307711,37.9793497,-1.424869998,92.95838161,0.076588635,16.88600507,16.96124121,3.16E-06,100.24,0,0,1,0,52742.36404,1500,1264.5002,0.843000133,0.158700021,6,0.5,0: Broadleaf,2,TRUE,1677601236,41.50386,25.98639,16.96019,16.88584,38.17437,16.60289,600.2582,98.96823,0.09996365,24.99737,25.06525,999.9,0,0,10011.694,488.8844,272.6364,15.51747,42.21992,26.43274,0.0743498,25.98639,16.88584,1.678519,1.671159,14.69918,14.63111,1500,0.9000002,0.09999996,30,29958.1,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,9.903332525,90.76728854,10.79944334,0,0.074638515,0.005970365,0.001175936,1,1,2,2-Jan,3.20828,2.73541,0.00972015,0.00828749,0.0865535,0.0860167,31993.1,25355.7,30731,27598.6,38026.2,38425.8,46504.5,47285.8,2.17295,1.6456,0.0104308,0,24.889,999.9,46.2,31.8,22.0395,63.0147,28.2692,1,0.0468902,0.747568,20.1858,5.2417,11.9066,5.0108,3.29458,1534.4,8580.4,6517,999.9,1.86629,1.86401,1.86722,1.86676,1.86066,1.86358,1.86264,1.86752,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,103.2,103.2,0.231934,2.55371,1.65283,2.29004,1.55029,2.43286,37.53,23.781,19,630.678,343.951,23.6116,28.1368,29.9999,28.4764,28.5901,4.64934,27.7354,0,23.6123,39.35,16.9318,107.206,99.4412
empty,empty,1418,1677601242,5971,20230228 10:20:41,10:20:41,5,1677601239,7.60E-05,28.79294,0.076002557,-2.46418044,37.2603,837.6250348,82.98212674,3.691316291,0.004862901,3.459914412,0.004859107,0.003037282,238.0502455,27.81619289,25.06375,3.191782733,52.85058379,1.680331899,3.179400829,1.511450834,-3.351712743,-12.16368037,322.2681163,544.8029687,-8.473774373,0.074698462,-2.46418044,30.5126158,36.08425394,-0.495902253,92.95838161,0.076002557,16.88787219,16.9624897,9.57E-06,100.24,0,0,1,0,52692.96918,1500.001,1264.500983,0.843000093,0.158700058,6,0.5,0: Broadleaf,2,TRUE,1677601239,37.2603,28.79294,16.96134,16.88794,33.93081,16.60405,600.2573,98.96835,0.09999597,24.99854,25.06375,999.9,0,0,10001.945,488.9002,271.9747,8.467364,37.90321,29.28757,0.07340356,28.79294,16.88794,1.678635,1.671369,14.70025,14.63306,1500.001,0.8999995,0.10000059,30,29958.15,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,11.34181833,49.0500542,9.746923209,0,0.074622735,7.46E-05,0.001181356,1,1,2,2-Jan,3.20828,2.73524,0.00929816,0.00949154,0.0865592,0.0860242,32007,25324.7,30731.3,27598.5,38026.2,38425.4,46504.9,47285.7,2.17302,1.6455,0.0108033,0,24.889,999.9,46.2,31.8,22.0403,63.3747,28.3013,1,0.0468547,0.750177,20.1857,5.24155,11.9069,5.01075,3.29463,1534.6,8581.5,6517,999.9,1.86628,1.86401,1.86722,1.86676,1.86066,1.86358,1.86264,1.86752,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3572,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,103.2,103.2,0.24292,2.55005,1.65283,2.29004,1.55029,2.42188,37.554,23.781,19,630.716,343.884,23.6128,28.1351,29.9999,28.4747,28.5884,4.86812,27.7354,0,23.6131,44.37,16.9318,107.206,99.4409
empty,empty,1419,1677601245,5974,20230228 10:20:44,10:20:44,5,1677601242,7.47E-05,32.87212,0.074723048,-2.550147073,35.68791,878.4414144,87.0253239,3.535525393,0.004779857,3.452289469,0.004776183,0.002985444,238.0501688,27.82367066,25.06617,3.192243046,52.85016173,1.680449721,3.179649155,1.511793325,-3.295286413,-12.34346712,322.2595241,544.6709393,-2.819621432,0.073945073,-2.550147073,34.9765279,36.36148848,0.195356737,92.95838161,0.074723048,16.88998694,16.96336727,6.61E-06,100.24,0,0,1,0,52528.43873,1500,1264.500068,0.843000045,0.158700113,6,0.5,0: Broadleaf,2,TRUE,1677601242,35.68791,32.87212,16.96261,16.88995,32.35842,16.60532,600.2541,98.96779,0.10008462,24.99985,25.06617,999.9,0,0,9969.502,488.8968,271.2732,2.815806,36.30374,33.43687,0.07265053,32.87212,16.88995,1.678751,1.67156,14.70133,14.63483,1500,0.8999985,0.1000015,30,29958.11,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,12.035696,-14.83352812,8.884761401,0,0.074520115,-0.008854874,0.001317907,1,1,2,2-Jan,3.20823,2.7352,0.00946304,0.0108303,0.0865618,0.086031,32001.6,25290.8,30731.2,27598.7,38025.9,38425.6,46504.6,47286.2,2.1728,1.64562,0.0113994,0,24.8895,999.9,46.2,31.8,22.0408,63.4347,28.1931,1,0.0463618,0.750795,20.1859,5.24185,11.9074,5.0107,3.29448,1534.6,8581.5,6517,999.9,1.86628,1.864,1.86722,1.86676,1.86066,1.86357,1.86264,1.86752,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3572,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,103.3,103.3,0.253906,2.54761,1.65283,2.29004,1.55029,2.4585,37.554,23.781,19,630.52,343.946,23.6133,28.1332,29.9998,28.4729,28.5872,5.09144,27.7354,0,23.6131,49.4,16.9318,107.206,99.4419
empty,empty,1420,1677601248,5977,20230228 10:20:47,10:20:47,5,1677601245,7.33E-05,37.51305,0.073305254,-2.622476303,36.17407,920.2070524,91.16245181,3.583668376,0.004685964,3.454570385,0.004682436,0.002926839,238.050225,27.82221013,25.07183,3.193319872,52.85292298,1.680535515,3.179645363,1.512784357,-3.232761681,-13.4094815,322.1946439,543.6026257,1.33684673,0.072822098,-2.622476303,39.85008545,38.22516909,0.694036735,92.95838161,0.073305254,16.89235836,16.96436788,3.78E-06,100.24,0,0,1,0,52577.55646,1500,1264.50009,0.84300006,0.15870015,6,0.5,0: Broadleaf,2,TRUE,1677601245,36.17407,37.51305,16.96357,16.89201,32.84458,16.60628,600.2245,98.96733,0.09999574,24.99983,25.07183,999.9,0,0,9979.263,488.8942,270.7962,-1.338973,36.7983,38.1576,0.07156008,37.51305,16.89201,1.678837,1.671756,14.70213,14.63664,1500,0.899998,0.100002,30,29958.08,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,11.66986925,-82.54682776,9.336527898,0,0.07405262,-0.01694155,0.001764808,1,1,2,2-Jan,3.20825,2.73528,0.0100549,0.0122504,0.0865673,0.0860355,31982.6,25255,30731.3,27599.4,38025.8,38426.3,46504.8,47287.2,2.17283,1.64557,0.0111759,0,24.891,999.9,46.2,31.8,22.0394,63.3447,28.0849,1,0.0463999,0.752982,20.1859,5.24155,11.9063,5.0108,3.2946,1534.6,8581.5,6517,999.9,1.86628,1.864,1.86722,1.86676,1.86066,1.86357,1.86263,1.86753,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3572,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,103.3,103.3,0.264893,2.53784,1.65283,2.29004,1.55029,2.4707,37.53,23.781,19,630.52,343.909,23.6137,28.1314,29.9999,28.4711,28.5859,5.31615,27.7354,0,23.6133,54.41,16.9318,107.206,99.444
empty,empty,1421,1677601251,5980,20230228 10:20:50,10:20:50,5,1677601248,7.48E-05,42.40488,0.074828628,-2.724437546,38.15794,937.9611815,92.92095029,3.780190605,0.004782706,3.460383,0.004779036,0.002987227,238.0506674,27.81774998,25.07368,3.193671907,52.85619814,1.680673721,3.179709817,1.512998186,-3.299942514,-13.71374393,322.1784688,543.2154497,4.245817406,0.072752075,-2.724437546,44.89795874,41.21431394,1.04376664,92.95838161,0.074828628,16.89329878,16.96675939,1.05E-05,100.24,0,0,1,0,52702.75339,1500.003,1264.502606,0.843000051,0.158700128,6,0.5,0: Broadleaf,2,TRUE,1677601248,38.15794,42.40488,16.96503,16.89354,34.82844,16.60774,600.2336,98.96697,0.09997661,25.00017,25.07368,999.9,0,0,10004.084,488.8748,270.524,-4.246939,38.81646,43.13356,0.07149027,42.40488,16.89354,1.678976,1.671902,14.70339,14.63797,1500.003,0.8999983,0.1000017,30,29958.12,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,8.60248875,-108.033322,10.52181865,0,0.073450135,-0.017651176,0.001794621,1,1,2,2-Jan,3.20834,2.7354,0.0109421,0.0136569,0.0865764,0.0860464,31953.9,25218.7,30731.3,27598.9,38025.5,38425.5,46504.7,47286.6,2.1731,1.64552,0.0111386,0,24.8911,999.9,46.2,31.8,22.0401,63.3747,28.0168,1,0.0463745,0.754766,20.1859,5.242,11.9066,5.0109,3.29458,1534.6,8581.5,6517,999.9,1.86628,1.864,1.86722,1.86676,1.86066,1.86357,1.86264,1.86752,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3572,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,103.4,103.4,0.2771,2.5354,1.65283,2.29004,1.55029,2.47314,37.554,23.781,19,630.721,343.871,23.6137,28.1302,29.9999,28.47,28.5843,5.54273,27.7354,0,23.6133,59.43,16.9318,107.206,99.4428
empty,empty,1422,1677601254,5983,20230228 10:20:53,10:20:53,5,1677601251,7.48E-05,47.35896,0.074796255,-2.758890961,41.17822,952.3556044,94.34700546,4.079402409,0.004782427,3.459248868,0.004778757,0.002987052,238.0505774,27.81862726,25.07192,3.193336997,52.86341963,1.680903344,3.179709817,1.512433654,-3.298514825,-13.38101804,322.198554,543.5695985,6.180550199,0.072553307,-2.758890961,49.92436129,44.9154097,1.263825244,92.95838161,0.074796255,16.89617327,16.96958545,1.22E-05,100.24,0,0,1,0,52678.30231,1500.003,1264.50257,0.843000027,0.158700068,6,0.5,0: Broadleaf,2,TRUE,1677601251,41.17822,47.35896,16.96734,16.89605,37.84872,16.61005,600.2716,98.96692,0.10007244,25.00017,25.07192,999.9,0,0,9999.25,488.8602,270.4377,-6.18073,41.88898,48.17289,0.07128429,47.35896,16.89605,1.679204,1.672151,14.70549,14.64025,1500.003,0.8999991,0.1000009,30,29958.1,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,3.9412955,-92.43124228,9.147425024,0,0.072694113,-0.01431812,0.00151438,1,1,2,2-Jan,3.20842,2.73539,0.0120143,0.0150846,0.086586,0.0860567,31919.4,25182.3,30731.5,27599.1,38025.3,38425.5,46504.9,47287,2.17298,1.64562,0.0108033,0,24.8911,999.9,46.2,31.8,22.0394,63.1647,27.9167,1,0.0463313,0.789984,20.1856,5.2417,11.9075,5.01065,3.29458,1534.8,8582.6,6517,999.9,1.86629,1.86401,1.86722,1.86676,1.86066,1.86356,1.86264,1.86753,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3572,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,103.4,103.4,0.288086,2.53052,1.65283,2.29004,1.55029,2.50244,37.554,23.781,19,630.603,343.919,23.6124,28.1284,29.9999,28.4682,28.5831,5.76783,27.7354,0,23.6021,64.44,16.9318,107.207,99.4434
empty,empty,1423,1677601257,5986,20230228 10:20:56,10:20:56,5,1677601254,7.36E-05,52.34189,0.073596675,-2.761574185,44.87985,971.0677848,96.20155409,4.446148235,0.004709116,3.457302938,0.004705555,0.002941292,238.0505549,27.81949707,25.06747,3.192490345,52.87379318,1.681144989,3.179542998,1.511345356,-3.245613368,-12.70807811,322.2365574,544.3334208,7.462257787,0.071851871,-2.761574185,55.0266643,49.09818788,1.412983013,92.95838161,0.073596675,16.89896675,16.97121515,9.88E-06,100.24,0,0,1,0,52636.53476,1500.003,1264.502561,0.843000021,0.158700053,6,0.5,0: Broadleaf,2,TRUE,1677601254,44.87985,52.34189,16.96964,16.89904,41.55035,16.61236,600.2768,98.96775,0.10005515,24.99929,25.06747,999.9,0,0,9990.867,488.877,268.5999,-7.462026,45.65461,53.24161,0.07062588,52.34189,16.89904,1.679446,1.67246,14.70775,14.64313,1500.003,0.8999993,0.1000007,30,29958.13,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-0.18855425,-68.8352914,6.898865888,0,0.071990728,-0.010233468,0.001095027,1,1,2,2-Jan,3.20842,2.73526,0.0132112,0.0164966,0.0865934,0.0860684,31881.3,25146.4,30732,27599.2,38025.4,38425.3,46505.3,47287.3,2.17285,1.64585,0.0107288,0,24.8921,999.9,46.2,31.8,22.0389,63.4047,27.7604,1,0.0463821,0.792808,20.1855,5.24155,11.9069,5.01065,3.29465,1534.8,8582.6,6517,999.9,1.86629,1.864,1.86722,1.86676,1.86066,1.86356,1.86264,1.86752,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,103.5,103.5,0.299072,2.53052,1.65283,2.29004,1.55029,2.4939,37.554,23.781,19,630.499,344.033,23.6055,28.1266,30,28.4676,28.5813,5.99571,27.7354,0,23.6044,69.45,16.9318,107.208,99.444
empty,empty,1424,1677601260,5989,20230228 10:20:59,10:20:59,5,1677601257,7.18E-05,57.33435,0.071792809,-2.770998993,49.02476,1001.241304,99.19148026,4.856809738,0.004595638,3.457160975,0.004592247,0.002870459,238.0506449,27.82003929,25.06503,3.192026197,52.87965004,1.681334217,3.179548685,1.51069198,-3.166062888,-12.24719161,322.2648366,544.902227,8.309752312,0.070364235,-2.770998993,60.0825874,53.58170182,1.507075294,92.95838161,0.071792809,16.90235515,16.97286121,5.63E-06,100.24,0,0,1,0,52633.48685,1500.003,1264.502597,0.843000045,0.158700113,6,0.5,0: Broadleaf,2,TRUE,1677601257,49.02476,57.33435,16.97143,16.90229,45.69526,16.61415,600.2608,98.96852,0.09998616,24.99932,25.06503,999.9,0,0,9990.184,488.8562,266.7141,-8.309575,49.87116,58.32009,0.06916314,57.33435,16.90229,1.679637,1.672794,14.70951,14.64625,1500.003,0.8999985,0.1000015,30,29958.1,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-3.2956515,-48.3337974,4.885677319,0,0.071301505,-0.012487923,0.001357961,1,1,2,2-Jan,3.20847,2.73526,0.0144836,0.0179199,0.0865997,0.0860815,31840.2,25110.1,30731.9,27599.3,38025,38424.8,46505,47287.3,2.17302,1.6459,0.0105426,0,24.8932,999.9,46.2,31.8,22.04,63.4347,27.7003,1,0.046095,0.772328,20.1855,5.24185,11.9072,5.01085,3.2947,1534.8,8582.6,6517,999.9,1.86628,1.86401,1.86722,1.86676,1.86066,1.86356,1.86264,1.86753,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,103.5,103.5,0.311279,2.52563,1.65283,2.29004,1.55029,2.50244,37.554,23.781,19,630.615,344.049,23.6028,28.1255,29.9999,28.4658,28.5795,6.22181,27.7354,0,23.6044,74.46,16.9318,107.207,99.4441
empty,empty,1425,1677601263,5992,20230228 10:21:02,10:21:02,5,1677601260,7.21E-05,62.35155,0.072064415,-2.77379396,53.46217,1002.913193,99.35638378,5.296378507,0.004613135,3.458479431,0.004609719,0.002881381,238.0505649,27.81988785,25.06586,3.192184077,52.88321694,1.681538856,3.179721191,1.510645221,-3.178040682,-12.23694603,322.2685796,544.9041578,8.889477223,0.069651659,-2.77379396,65.22035006,58.28606,1.577642855,92.95838161,0.072064415,16.90546427,16.9761897,1.28E-05,100.24,0,0,1,0,52661.72549,1500.002,1264.501785,0.843000066,0.158700165,6,0.5,0: Broadleaf,2,TRUE,1677601260,53.46217,62.35155,16.97362,16.90518,50.13267,16.61634,600.2579,98.9678,0.09998021,25.00023,25.06586,999.9,0,0,9995.879,488.8364,268.5021,-8.889362,54.38531,63.42374,0.06843796,62.35155,16.90518,1.679841,1.673069,14.71139,14.64878,1500.002,0.8999978,0.1000022,30,29958.08,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-5.49783875,-32.93456427,3.346028457,0,0.070511005,-0.013315535,0.001471628,1,1,2,2-Jan,3.20849,2.7354,0.0158091,0.0193388,0.0866129,0.0860876,31797.3,25073.8,30731.9,27599.3,38024.5,38424.4,46505.1,47287,2.1732,1.64595,0.0109896,0,24.8932,999.9,46.2,31.8,22.0389,63.2247,27.6202,1,0.0457901,0.769831,20.1856,5.242,11.9075,5.01075,3.29475,1535.1,8583.6,6517,999.9,1.86628,1.864,1.86722,1.86676,1.86066,1.86356,1.86264,1.86752,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,103.6,103.6,0.322266,2.52441,1.65283,2.29004,1.55029,2.50977,37.554,23.781,19,630.731,344.065,23.6031,28.1237,29.9999,28.464,28.5778,6.44657,27.7354,0,23.6037,79.47,16.9318,107.208,99.4437
empty,empty,1426,1677601266,5995,20230228 10:21:05,10:21:05,5,1677601263,7.25E-05,67.37769,0.072458602,-2.744406231,58.09866,992.8824698,98.36268693,5.755706721,0.004635174,3.461631081,0.004631729,0.00289514,238.0504062,27.81718725,25.07268,3.193481614,52.89211685,1.681802797,3.179685173,1.511678817,-3.195424354,-13.55632776,322.1879932,543.4866473,9.278575833,0.07015793,-2.744406231,70.31909255,63.11882788,1.615780118,92.95838161,0.072458602,16.90707858,16.97820242,1.15E-05,100.24,0,0,1,0,52729.70764,1500.001,1264.500942,0.843000066,0.158700165,6,0.5,0: Broadleaf,2,TRUE,1677601263,58.09866,67.37769,16.97628,16.90734,54.76916,16.61899,600.2342,98.96787,0.09993502,25.00004,25.07268,999.9,0,0,10009.32,488.867,270.5043,-9.279012,59.10201,68.53645,0.06894531,67.37769,16.90734,1.680107,1.673285,14.71386,14.65078,1500.001,0.8999978,0.1000022,30,29958.07,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-7.010558,-22.00815445,2.238031108,0,0.070100923,-0.011379849,0.001359494,1,1,2,2-Jan,3.2085,2.73531,0.0171648,0.0207319,0.086622,0.0861018,31754,25038.1,30732.3,27599.2,38024.7,38424.1,46505.6,47287.2,2.173,1.6459,0.0115484,0,24.8932,999.9,46.2,31.8,22.0414,63.1347,27.6042,1,0.0458333,0.767884,20.1857,5.2417,11.9072,5.0108,3.29485,1535.1,8583.6,6517,999.9,1.8663,1.86399,1.86722,1.86676,1.86066,1.86356,1.86264,1.86752,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.329,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,103.6,103.6,0.333252,2.51831,1.65283,2.29004,1.55029,2.51221,37.554,23.781,19,630.555,344.026,23.6028,28.1219,30,28.4622,28.576,6.6743,27.7354,0,23.6037,84.48,16.9318,107.209,99.4439
